date,away_abbr,home_abbr,total_pts,total_fta,total_pf,crew_n_officials,crew_total_pts_l20,crew_total_fta_l20,crew_total_pf_l20,crew_total_pfd_l20,crew_home_fta_edge_l20,crew_home_pf_edge_l20,crew_home_pts_edge_l20,crew_total_pts_l50,crew_total_fta_l50,crew_total_pf_l50,crew_total_pfd_l50,crew_home_fta_edge_l50,crew_home_pf_edge_l50,crew_home_pts_edge_l50,crew_total_pts_z_l20,crew_total_fta_z_l20,crew_total_pf_z_l20,crew_total_pfd_z_l20,crew_home_fta_edge_z_l20,crew_home_pf_edge_z_l20,crew_home_pts_edge_z_l20,crew_total_pts_z_l50,crew_total_fta_z_l50,crew_total_pf_z_l50,crew_total_pfd_z_l50,crew_home_fta_edge_z_l50,crew_home_pf_edge_z_l50,crew_home_pts_edge_z_l50,ref_contact_strictness_l20,ref_scoring_environment_l20,total_line,over_odds,under_odds,went_over,push,raw_p_over,raw_p_under,market_prob_over_novig
2021-10-24,PHI,OKC,218,39,34,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5,-110,-110,1,0,0.5238095238095238,0.5238095238095238,0.5
2021-10-24,GSW,SAC,226,37,29,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.5,-105,-115,0,0,0.5121951219512195,0.5348837209302325,0.4891657638136511
2021-10-25,CLE,DEN,186,32,40,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5,-115,-105,0,0,0.5348837209302325,0.5121951219512195,0.5108342361863488
2021-10-25,NOP,MIN,205,50,39,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,-110,-110,0,0,0.5238095238095238,0.5238095238095238,0.5
2021-10-25,POR,LAC,202,37,41,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,-105,-115,0,0,0.5121951219512195,0.5348837209302325,0.4891657638136511
2021-10-25,CHI,TOR,219,42,34,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.5,-110,-110,1,0,0.5238095238095238,0.5238095238095238,0.5
2021-10-25,ORL,MIA,197,38,41,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.5,-105,-115,0,0,0.5121951219512195,0.5348837209302325,0.4891657638136511
2021-10-25,WAS,BKN,194,37,36,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,-110,-110,0,0,0.5238095238095238,0.5238095238095238,0.5
2021-10-25,DET,ATL,226,39,34,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.5,-110,-110,1,0,0.5238095238095238,0.5238095238095238,0.5
2021-10-25,MIL,IND,228,48,43,3,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,227.57654723127035,44.89967426710098,38.71921824104235,38.71840390879479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.5,-115,-105,0,0,0.5348837209302325,0.5121951219512195,0.5108342361863488
