threshold,bet_side,n_bets,hit_rate,avg_return_per_bet,total_units,return_vol,per_bet_sharpe,max_drawdown_units,avg_abs_edge,avg_model_prob_over,avg_market_prob_over,avg_points_line,meets_min_bets
0.025,Under,5129.0,0.5221290699941509,-0.01928067791302032,-98.89059701588121,0.9395032678681379,-0.020522204203473213,-116.33454208765664,0.046885572732291866,0.4514136987722354,0.49829927150452724,15.998732696432054,True
0.025,Over,813.0,0.5030750307503075,-0.05565744966388171,-45.24950657673583,0.9404403266333248,-0.05918232990191881,-59.844923120787556,0.03798677034525909,0.539324824984467,0.5013380546392079,13.186346863468634,True
0.05,Under,1746.0,0.5211912943871707,-0.020354486087138322,-35.53893270814351,0.94026452799139,-0.021647616687848408,-58.652671392982846,0.06787037575178671,0.4304415204463569,0.4983118961981437,18.63172966781214,True
0.05,Over,123.0,0.45528455284552843,-0.1451087092002026,-17.84837123162492,0.9399240224623688,-0.15438344561090547,-24.34044557838888,0.05954548353431196,0.5607120507934462,0.5011665672591342,13.166666666666666,True
0.075,Under,425.0,0.5105882352941177,-0.03952702118054911,-16.798984001733373,0.9422495385647441,-0.041949631772446996,-26.706488925782555,0.09201402779640677,0.4060755964059741,0.49808962420238095,22.681176470588234,True
0.075,Over,7.0,0.42857142857142855,-0.2055677542508469,-1.4389742797559282,0.9916858938632507,-0.20729119524936374,-3.1735537190082646,0.08170740507022352,0.5876591287774003,0.5059517237071768,10.928571428571429,False
0.1,Under,95.0,0.5157894736842106,-0.030277163706012838,-2.8763305520712197,0.9453629890521519,-0.03202702459969328,-9.999287931236163,0.11658527662407493,0.38101101232847173,0.4975962889525468,23.773684210526316,True
